Title,Company,Location,Job_Url,Posted_Text,Posted_Date,Experience,Skills,Job_Type,Salary,Skills_List
"Gen Ai |
Ml- Data Scientist",Quadratyx,"Aonla, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/gen-ai-%0Aml-data-scientist-at-quadratyx-4449480641?position=32&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=7Xyt74lRq85WGZlKUA207g%3D%3D,3 Weeks Ago,2026-08-05,Mid-Senior Level,"Machine Learning, Artificial Intelligence, Nlp",Full-Time,25550000.0,"['Machine Learning', 'Artificial Intelligence', 'Nlp']"
Data Engineer,"Simelabs - Digital, Ai/Ml, Automation, Robotics, Gen Ai.","Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-engineer-at-simelabs-digital-ai-ml-automation-robotics-gen-ai-4446603263?position=33&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=UKTB4iI07mmH5v0O9Cmbwg%3D%3D,3 Weeks Ago,2026-08-04,Mid-Senior Level,"Python, Sql, Aws, Azure, Gcp, Docker, Spark, Postgresql, Git",Full-Time,51250000.0,"['Python', 'Sql', 'Aws', 'Azure', 'Gcp', 'Docker', 'Spark', 'Postgresql', 'Git']"
Ml-Ops,Sia,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/ml-ops-at-sia-4452245349?position=34&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=UMU3DTg7gVpTO5S3ff9Mpw%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Pandas, Numpy, Scikit-Learn, Gcp, Git",Full-Time,85233333.33333333,"['Python', 'Pandas', 'Numpy', 'Scikit-Learn', 'Gcp', 'Git']"
Senior Data Scientist,Eg A/S,"Mangaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-eg-a-s-4454298421?position=35&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=wCD%2BWok3%2F1tHjmDfPtetJw%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Sql, Nlp, Tensorflow, Pytorch, Keras, Power Bi, Aws, Azure",Full-Time,Not Disclosed,"['Python', 'Sql', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Power Bi', 'Aws', 'Azure']"
Junior Data Scientist,Comviva,"Yelahanka Satellite Town, Karnataka, India",https://in.linkedin.com/jobs/view/junior-data-scientist-at-comviva-4432563093?position=36&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=ittIn4jyYw426p%2FZrMRFbA%3D%3D,2 Months Ago,2026-06-24,Mid-Senior Level,"Python, Sql, R, Machine Learning, Tensorflow, Keras, Pandas, Numpy, Scikit-Learn, Aws, Azure",Full-Time,Not Disclosed,"['Python', 'Sql', 'R', 'Machine Learning', 'Tensorflow', 'Keras', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure']"
Ct-Nitro-Experimental Ai Engineer,Ey,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/ct-nitro-experimental-ai-engineer-at-ey-4456875771?position=37&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=5wTtjA9ju4zv7PAPx5JlRA%3D%3D,1 Day Ago,2026-08-24,Associate,"Python, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Docker, Git",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Docker', 'Git']"
Ai Engineer,"C3Ihub, Iit Kanpur","Kanpur, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/ai-engineer-at-c3ihub-iit-kanpur-4456214022?position=38&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=ognF4u1B%2FI1dmgiFzKqTQA%3D%3D,5 Days Ago,2026-08-21,Mid-Senior Level,"Python, R, Machine Learning, Deep Learning, Tensorflow, Pytorch, Scikit-Learn, Docker, Git",Full-Time,17016666.666666664,"['Python', 'R', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Docker', 'Git']"
"Digital Transformation & Ai Specialist - Ahmedabad, India",Qatar Airways,Greater Ahmedabad Area,https://in.linkedin.com/jobs/view/digital-transformation-ai-specialist-ahmedabad-india-at-qatar-airways-4452378652?position=39&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=rNG4s4mN9szJkg9CWPCPDw%3D%3D,2 Weeks Ago,2026-08-12,Mid-Senior Level,"Python, Sql, Deep Learning, Nlp, Tensorflow, Pytorch",Full-Time,Not Disclosed,"['Python', 'Sql', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch']"
Data Scientist,Sourcingxpress,"Jaipur, Rajasthan, India",https://in.linkedin.com/jobs/view/data-scientist-at-sourcingxpress-4453118547?position=40&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=3PTFkVLkQYUAl1UKz76iwg%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp",Full-Time,4226666.666666666,"['Python', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp']"
Ai Engineer / Machine Learning Engineer,Uest,"Rajkot, Gujarat, India",https://in.linkedin.com/jobs/view/ai-engineer-machine-learning-engineer-at-uest-4433560834?position=41&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=H%2BP2DMl2Iz%2BkwxDz2lweHA%3D%3D,2 Months Ago,2026-06-26,Entry Level,"Python, Sql, R, Java, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Keras, Scikit-Learn, Aws, Azure, Mongodb",Full-Time,760.0,"['Python', 'Sql', 'R', 'Java', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Scikit-Learn', 'Aws', 'Azure', 'Mongodb']"
Data Scientist,Tessely,"Ajmer, Rajasthan, India",https://in.linkedin.com/jobs/view/data-scientist-at-tessely-4441138622?position=42&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=Yc7IqweteA5ScuIG4ZC%2FHw%3D%3D,1 Month Ago,2026-07-17,Entry Level,Machine Learning,Full-Time,Not Disclosed,['Machine Learning']
Data Scientist - Marketing & Sales,Mckinsey & Company,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-marketing-sales-at-mckinsey-company-4459006010?position=43&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=jDRmjPQLZ2CYuFJetcSkZg%3D%3D,18 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Spark",Full-Time,50900000.0,"['Python', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Spark']"
Gen Ai-Ai And Data Science Engineer Iii,Deloitte,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/gen-ai-ai-and-data-science-engineer-iii-at-deloitte-4425090694?position=44&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=JXB6awlxKpAHTa%2B5uA1%2BDQ%3D%3D,2 Weeks Ago,2026-08-12,Experience,"Python, Sql, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Aws, Azure, Gcp, Docker, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Aws', 'Azure', 'Gcp', 'Docker', 'Git']"
Artificial Intelligence Engineer,Ting,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-at-ting-4457234095?position=46&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=yRnPbwrxhq%2FWBvd2FHZPvg%3D%3D,5 Hours Ago,2026-08-26,Associate,"Python, Sql, Gcp, Postgresql",Full-Time,43166666.666666664,"['Python', 'Sql', 'Gcp', 'Postgresql']"
Ai/Llm Data Intelligence Engineer,Clearstate,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/ai-llm-data-intelligence-engineer-at-clearstate-4452351525?position=47&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=GsxxgX7dBmaCNQEgaHO4Jg%3D%3D,2 Weeks Ago,2026-08-12,Associate,"Python, Sql, R, Hugging Face, Aws, Azure, Gcp",Full-Time,55066666.666666664,"['Python', 'Sql', 'R', 'Hugging Face', 'Aws', 'Azure', 'Gcp']"
Data Scientist,Dun & Bradstreet India,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-at-dun-bradstreet-india-4453411229?position=48&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=mTQoEZbNMQBDPyVOH9IgAA%3D%3D,1 Week Ago,2026-08-19,Mid-Senior Level,"Python, Aws, Azure, Gcp, Docker",Full-Time,43166666.666666664,"['Python', 'Aws', 'Azure', 'Gcp', 'Docker']"
"Gen Ai |
Ml- Data Scientist",Quadratyx,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/gen-ai-%0Aml-data-scientist-at-quadratyx-4449489469?position=49&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=DbstBo2HHE6n5wUnMOwD6w%3D%3D,3 Weeks Ago,2026-08-05,Mid-Senior Level,"Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face",Full-Time,Not Disclosed,"['Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face']"
Data Scientist,Bnp Paribas,"Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-at-bnp-paribas-4452403514?position=50&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=Z88dIlBgOJDnuRYzSYZIjA%3D%3D,2 Weeks Ago,2026-08-11,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Pandas, Spark",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Pandas', 'Spark']"
Ml Engineer I,Ust,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/ml-engineer-i-at-ust-4387085668?position=51&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=TTMcLjxomTm3HfEKmIYC9Q%3D%3D,4 Days Ago,2026-08-22,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Spark, Git",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Spark', 'Git']"
Ai & Data Engineer (Aide),Aistra,"Delhi, India",https://in.linkedin.com/jobs/view/ai-data-engineer-aide-at-aistra-4451519641?position=52&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=D46kC8Lfr9cxGSMH9ACbCA%3D%3D,2 Weeks Ago,2026-08-11,Mid-Senior Level,"Python, Sql, Aws, Azure, Gcp, Spark, Databricks, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks', 'Git']"
Ai Technical Lead,Generac,"Ramban, Jammu & Kashmir, India",https://in.linkedin.com/jobs/view/ai-technical-lead-at-generac-4452228635?position=53&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=%2F1zQPmoevllb9hVVLbIpcw%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, R, Java, Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Aws, Azure, Gcp",Full-Time,Not Disclosed,"['Python', 'R', 'Java', 'Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Aws', 'Azure', 'Gcp']"
Ai/Ml Engineer,Cloudsmartz | Netsmartz Group,"Sahibzada Ajit Singh Nagar, Punjab, India",https://in.linkedin.com/jobs/view/ai-ml-engineer-at-cloudsmartz-netsmartz-group-4401385642?position=54&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=%2BT3C2OB2a9RhEnRMLOzc2g%3D%3D,4 Months Ago,2026-04-13,Mid-Senior Level,"Python, Machine Learning, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Matplotlib, Aws, Azure, Gcp, Docker, Git",Full-Time,34133333.33333333,"['Python', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Matplotlib', 'Aws', 'Azure', 'Gcp', 'Docker', 'Git']"
Artificial Intelligence Data Engineer,Eisneramper India,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/artificial-intelligence-data-engineer-at-eisneramper-india-4441444596?position=55&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=kET%2BIuEGfALUJgSlbvF%2F5Q%3D%3D,2 Weeks Ago,2026-08-06,Experience,"Machine Learning, Artificial Intelligence, Azure",Full-Time,21583333.333333332,"['Machine Learning', 'Artificial Intelligence', 'Azure']"
Ai Engineer,Invarsys,"Indore, Madhya Pradesh, India",https://in.linkedin.com/jobs/view/ai-engineer-at-invarsys-4449531372?position=56&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=P%2FK%2FzdEMnEwKs%2F0ahGiU%2Bg%3D%3D,2 Weeks Ago,2026-08-10,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Gcp",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp']"
Straviso - Data Scientist - Artificial Intelligence/Machine Learning,Straviso,Greater Kolkata Area,https://in.linkedin.com/jobs/view/straviso-data-scientist-artificial-intelligence-machine-learning-at-straviso-4438549287?position=57&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=x%2F%2BvzxSc2hqqosGKU3mRHA%3D%3D,1 Month Ago,2026-07-09,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Git']"
Machine Learning,App Innovation Technologies,"Tiruchirappalli, Tamil Nadu, India",https://in.linkedin.com/jobs/view/machine-learning-at-app-innovation-technologies-4306114560?position=58&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=UQGQC8yR%2Bu7T%2BsuZVM6FMg%3D%3D,10 Months Ago,2025-09-30,Associate,"Python, R, Java, Machine Learning, Deep Learning, Artificial Intelligence",Full-Time,4316666.666666666,"['Python', 'R', 'Java', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence']"
Data Scientist (R-19646),Dun & Bradstreet,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-r-19646-at-dun-bradstreet-4444506984?position=59&pageNum=0&refId=ffrsjRLuKMIPdDJaQ0lclw%3D%3D&trackingId=o%2FX2iYvsCJjF7ShQzoFX%2Bg%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Artificial Intelligence, Aws, Azure, Gcp, Docker",Full-Time,Not Disclosed,"['Python', 'Artificial Intelligence', 'Aws', 'Azure', 'Gcp', 'Docker']"
Data Scientist-Artificial Intelligence,Ibm,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-scientist-artificial-intelligence-at-ibm-4446241710?position=1&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=exxpfeKK0mlATHU9XoeZmw%3D%3D,18 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Pandas, Matplotlib, Aws, Azure, Gcp, Kubernetes, Mongodb",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Pandas', 'Matplotlib', 'Aws', 'Azure', 'Gcp', 'Kubernetes', 'Mongodb']"
Senior Data Scientist - I,Metlife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4455731862?position=2&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=pU9S54PZ0YyakYKevyBkDw%3D%3D,22 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Azure",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Azure']"
Senior Data Scientist,Sourcingxpress,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-sourcingxpress-4384572454?position=3&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=lYj7UY5TO4vNdQWrbVclhw%3D%3D,5 Months Ago,2026-03-16,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Aws, Azure, Gcp, Databricks",Full-Time,85333333.33333333,"['Python', 'Machine Learning', 'Deep Learning', 'Aws', 'Azure', 'Gcp', 'Databricks']"
Sr Advanced Data Scientist,Honeywell Technologies,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445700716?position=4&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=ZZZBQjkzjeyujq3RcTUKWA%3D%3D,1 Week Ago,2026-08-18,Mid-Senior Level,"Python, R, Machine Learning, Azure, Databricks",Full-Time,Not Disclosed,"['Python', 'R', 'Machine Learning', 'Azure', 'Databricks']"
Senior Data Scientist I,Metlife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4446306265?position=5&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=k%2ByBnQ9PKfwqjSmj0nubOQ%3D%3D,3 Weeks Ago,2026-08-03,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Azure",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Azure']"
Senior Data Scientist,Amplify Health,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-amplify-health-4445437035?position=6&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=mbvCa7bwgvRqaO4Ceu0TNA%3D%3D,4 Weeks Ago,2026-07-28,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Azure, Docker, Kubernetes, Databricks",Full-Time,85333333.33333333,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Azure', 'Docker', 'Kubernetes', 'Databricks']"
Senior Data Scientist,Sei,Greater Hyderabad Area,https://in.linkedin.com/jobs/view/senior-data-scientist-at-sei-4407866688?position=7&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=Vrb2wKB%2Fuv0yEBC%2BQnw1aA%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, Sql, R, Machine Learning, Artificial Intelligence, Tensorflow, Pytorch, Pandas, Scikit-Learn, Matplotlib, Power Bi, Tableau, Aws, Azure, Gcp, Docker, Kubernetes, Spark",Full-Time,169416666.66666666,"['Python', 'Sql', 'R', 'Machine Learning', 'Artificial Intelligence', 'Tensorflow', 'Pytorch', 'Pandas', 'Scikit-Learn', 'Matplotlib', 'Power Bi', 'Tableau', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Spark']"
Lead Data Scientist,Atkinsréalis,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-atkinsr%C3%A9alis-4446571831?position=8&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=ZV8zw3cqBtw63Qcd%2F%2BOzpg%3D%3D,3 Weeks Ago,2026-08-04,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Tensorflow, Pytorch, Hugging Face, Azure",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Azure']"
Data Scientist - Machine Learning,United Airlines India Knowledge Center,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-machine-learning-at-united-airlines-india-knowledge-center-4457838253?position=9&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=48a4UW5sEsmdlV6iB%2FfgNA%3D%3D,3 Days Ago,2026-08-22,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Git",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Git']"
Lead Data Scientist- Gen Ai-Ml- Vice President,Citi,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/lead-data-scientist-gen-ai-ml-vice-president-at-citi-4446423940?position=10&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=ObtLNn43fu9fUh5EWYByGQ%3D%3D,5 Days Ago,2026-08-20,Experience,"Python, Sql, Machine Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Matplotlib, Power Bi, Tableau, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Matplotlib', 'Power Bi', 'Tableau', 'Git']"
Sr Advanced Data Scientist,Honeywell Technologies,"Delhi, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445717520?position=11&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=v5W578WX1ikYOzle9gieiQ%3D%3D,1 Week Ago,2026-08-18,Mid-Senior Level,"Python, R, Machine Learning, Azure, Databricks",Full-Time,85333333.33333333,"['Python', 'R', 'Machine Learning', 'Azure', 'Databricks']"
Data Scientist,Thales,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/data-scientist-at-thales-4417326819?position=12&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=7dHhpgT388T4mSfgGUPNUQ%3D%3D,1 Week Ago,2026-08-15,Experience,"Python, Sql, Machine Learning, Artificial Intelligence, Gcp, Databricks",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Gcp', 'Databricks']"
Ai/Ml Data Science / Gen Ai / Mlops,Cognizant,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-data-science-gen-ai-mlops-at-cognizant-4447622047?position=13&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=fV6joutPL%2FvKXUHJlYDAmw%3D%3D,2 Days Ago,2026-08-23,Mid-Senior Level,"Python, Machine Learning, Tensorflow, Pytorch, Azure, Docker, Kubernetes",Full-Time,63750000.0,"['Python', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Azure', 'Docker', 'Kubernetes']"
Machine Learning Engineer,Simplify Healthcare,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-at-simplify-healthcare-4455251418?position=14&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=lEM1Jt4m8DSdpq%2FxcX5Q3Q%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Sql, Aws, Azure, Gcp, Spark, Databricks",Full-Time,Not Disclosed,"['Python', 'Sql', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Senior Data Scientist,"Invoicecloud, Inc.","Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-invoicecloud-inc-4419691849?position=15&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=h6uPbBbzr1lRlWhqGj67oA%3D%3D,2 Weeks Ago,2026-08-05,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Databricks, Git",Full-Time,169416666.66666666,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Databricks', 'Git']"
Principal Data Scientist,Atlassian,Greater Kolkata Area,https://in.linkedin.com/jobs/view/principal-data-scientist-at-atlassian-4454857134?position=16&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=YUebCJHGPYJh8BUU%2BGG2AQ%3D%3D,1 Week Ago,2026-08-15,Mid-Senior Level,"Python, Sql, R, Machine Learning, Pandas, Numpy, Scikit-Learn, Matplotlib, Tableau",Full-Time,Not Disclosed,"['Python', 'Sql', 'R', 'Machine Learning', 'Pandas', 'Numpy', 'Scikit-Learn', 'Matplotlib', 'Tableau']"
Data Scientist I,Kroll,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-scientist-i-at-kroll-4453474215?position=17&pageNum=0&refId=g%2BiHbSL5jCTdItB9MSjHRg%3D%3D&trackingId=i9NroemG3qrzjMtp%2Be47IQ%3D%3D,6 Days Ago,2026-08-19,Entry Level,"Python, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark, Databricks",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
